"UserID","Recency","Frequency","Monetary","R_score","F_score","M_score","RFM_score","Segment"
1377362,60,45,171.85,3,3,0,330,"Potential Loyalists"
1377364,218,194,1493.91,1,4,0,140,"Need Attention"
1377365,221,89,780.9,1,4,0,140,"Need Attention"
1377366,86,39,187.54,3,2,0,320,"Potential Loyalists"
1377367,2,4,150,4,1,0,410,"Loyalists"
1377368,52,35,550.87,3,2,0,320,"Potential Loyalists"
1377373,49,7,125.4,3,1,0,310,"Potential Loyalists"
1377374,220,61,97.27,1,4,0,140,"Need Attention"
1377375,209,25,699.1825,2,2,0,220,"Promising"
1377377,214,141,355.88,1,4,0,140,"Need Attention"
1377379,92,7,68.88,3,1,1,311,"Potential Loyalists"
1377380,44,13,187.0103,3,2,0,320,"Potential Loyalists"
1377381,94,16,76,3,2,1,321,"Potential Loyalists"
1377382,138,74,949.99,2,4,0,240,"Promising"
1377383,18,19,201.3298,4,2,0,420,"Loyalists"
1377390,39,28,419.05,3,2,0,320,"Potential Loyalists"
1377392,206,16,23.63,2,2,1,221,"Promising"
1377393,217,96,728.02,1,4,0,140,"Need Attention"
1377397,32,17,82.36,3,2,0,320,"Potential Loyalists"
1377398,45,5,133.88,3,1,0,310,"Potential Loyalists"
1377400,121,44,284.37,2,3,0,230,"Promising"
1377402,193,8,1004.56,2,2,0,220,"Promising"
1377406,29,28,131.51,3,2,0,320,"Potential Loyalists"
1377407,91,16,128.98,3,2,0,320,"Potential Loyalists"
1377408,220,81,866.57,1,4,0,140,"Need Attention"
1377409,1,2,50,4,1,1,411,"Loyalists"
1377410,213,54,202.2,1,4,0,140,"Need Attention"
1377412,6,9,1733,4,2,0,420,"Loyalists"
1377414,219,118,11427.2,1,4,3,143,"Promising"
1377416,25,16,118.35,3,2,0,320,"Potential Loyalists"
1377425,112,2,90,3,1,0,310,"Potential Loyalists"
1377427,9,14,795.21,4,2,0,420,"Loyalists"
1377429,218,115,144,1,4,0,140,"Need Attention"
1377430,189,41,1371.1,2,3,0,230,"Promising"
1377431,0,1,140,4,1,0,410,"Loyalists"
1377433,7,9,168.94,4,2,0,420,"Loyalists"
1377434,28,16,95.8124,3,2,0,320,"Potential Loyalists"
1377435,8,7,66,4,1,1,411,"Loyalists"
1377441,1,2,1,4,1,1,411,"Loyalists"
1377442,89,52,282.5567,3,4,0,340,"Potential Loyalists"
1377443,121,10,7602.5,2,2,3,223,"Promising"
1377446,44,11,99,3,2,0,320,"Potential Loyalists"
1377449,192,113,31720.52,2,4,3,243,"Promising"
1377450,203,88,782.54,2,4,0,240,"Promising"
1377456,221,326,15707.72,1,4,3,143,"Promising"
1377457,218,76,693.77,1,4,0,140,"Need Attention"
1377459,0,1,100,4,1,0,410,"Loyalists"
1377460,211,63,708.06,1,4,0,140,"Need Attention"
1377462,121,30,98.48,2,2,0,220,"Promising"
1377463,216,92,57742.05,1,4,3,143,"Promising"
1377466,186,80,3973.95,2,4,3,243,"Promising"
1377467,78,15,171,3,2,0,320,"Potential Loyalists"
1377469,1,2,30,4,1,1,411,"Loyalists"
1377470,15,15,156.48,4,2,0,420,"Loyalists"
1377471,2,5,61.5,4,1,1,411,"Loyalists"
1377472,216,33,398,1,2,0,120,"Need Attention"
1377474,149,41,412.5,2,3,0,230,"Promising"
1377475,212,26,72.78,1,2,1,121,"Need Attention"
1377476,219,113,737.33,1,4,0,140,"Need Attention"
1377477,183,38,151.63,2,2,0,220,"Promising"
1377479,211,11,42.49,1,2,1,121,"Need Attention"
1377480,26,35,465.46,3,2,0,320,"Potential Loyalists"
1377486,3,4,234.134,4,1,0,410,"Loyalists"
1377487,220,43,2963.68,1,3,3,133,"Need Attention"
1377488,171,158,1230.51,2,4,0,240,"Promising"
1377489,39,10,120,3,2,0,320,"Potential Loyalists"
1377490,47,22,191.22,3,2,0,320,"Potential Loyalists"
1377493,3,2,10,4,1,1,411,"Loyalists"
1377495,61,21,247.12,3,2,0,320,"Potential Loyalists"
1377496,92,29,505.6713,3,2,0,320,"Potential Loyalists"
1377497,18,15,2510.03,4,2,0,420,"Loyalists"
1377498,138,10,23,2,2,1,221,"Promising"
1377499,16,7,45,4,1,1,411,"Loyalists"
1377500,9,14,817.2183,4,2,0,420,"Loyalists"
1377502,216,104,4114.02,1,4,3,143,"Promising"
1377505,13,6,51.9,4,1,1,411,"Loyalists"
1377510,0,1,10,4,1,1,411,"Loyalists"
1377513,82,51,656.24,3,3,0,330,"Potential Loyalists"
1377516,220,19,120,1,2,0,120,"Need Attention"
1377519,7,4,100,4,1,0,410,"Loyalists"
1377521,93,24,89.44,3,2,0,320,"Potential Loyalists"
1377525,218,38,244,1,2,0,120,"Need Attention"
1377526,212,126,1244.525,1,4,0,140,"Need Attention"
1377527,213,6,118.2531,1,1,0,110,"Need Attention"
1377529,12,13,22.32,4,2,1,421,"Loyalists"
1377531,10,2,75,4,1,1,411,"Loyalists"
1377532,162,6,2097.9372,2,1,0,210,"Promising"
1377539,218,76,2262.9,1,4,0,140,"Need Attention"
1377540,13,15,32.2359,4,2,1,421,"Loyalists"
1377541,215,32,462.1125,1,2,0,120,"Need Attention"
1377543,194,18,49.63,2,2,1,221,"Promising"
1377544,209,42,727.63,2,3,0,230,"Promising"
1377545,221,334,229454.27,1,4,3,143,"Promising"
1377547,217,39,110.0653,1,2,0,120,"Need Attention"
1377548,218,37,182,1,2,0,120,"Need Attention"
1377552,74,13,82.54,3,2,0,320,"Potential Loyalists"
1377554,61,24,108.5706,3,2,0,320,"Potential Loyalists"
1377556,58,35,859,3,2,0,320,"Potential Loyalists"
1377557,216,76,1138.48,1,4,0,140,"Need Attention"
1377566,221,16,127.6287,1,2,0,120,"Need Attention"
1377569,198,47,124.57,2,3,0,230,"Promising"
1377570,200,74,387.66,2,4,0,240,"Promising"
1377573,27,40,516.5,3,3,0,330,"Potential Loyalists"
1377575,9,13,108.8895,4,2,0,420,"Loyalists"
1377576,218,16,99.5,1,2,0,120,"Need Attention"
1377577,31,14,18.11,3,2,1,321,"Potential Loyalists"
1377578,NA,NA,NA,0,0,0,0,"Need Attention"
1377579,220,85,1398.53,1,4,0,140,"Need Attention"
1377583,201,42,746.29,2,3,0,230,"Promising"
1377584,188,28,814.22,2,2,0,220,"Promising"
1377585,213,71,849.05,1,4,0,140,"Need Attention"
1377587,218,141,6663.06,1,4,3,143,"Promising"
1377588,4,9,40.7,4,2,1,421,"Loyalists"
1377593,197,14,156.5,2,2,0,220,"Promising"
1377594,112,12,45,3,2,1,321,"Potential Loyalists"
1377597,218,168,2034.11,1,4,0,140,"Need Attention"
1377598,218,180,1848.25,1,4,0,140,"Need Attention"
1377600,216,107,309.22,1,4,0,140,"Need Attention"
1377603,1,2,10,4,1,1,411,"Loyalists"
1377604,184,15,15.34,2,2,1,221,"Promising"
1377606,204,34,395.9295,2,2,0,220,"Promising"
1377610,8,4,14,4,1,1,411,"Loyalists"
1377611,220,47,520.65,1,3,0,130,"Need Attention"
1377612,211,30,172.5,1,2,0,120,"Need Attention"
1377614,42,23,342.37,3,2,0,320,"Potential Loyalists"
1377616,8,2,0.5,4,1,1,411,"Loyalists"
1377618,13,3,8,4,1,1,411,"Loyalists"
1377619,54,15,61.65,3,2,1,321,"Potential Loyalists"
1377620,35,30,1386,3,2,0,320,"Potential Loyalists"
1377621,216,42,509.82,1,3,0,130,"Need Attention"
1377622,1,2,150,4,1,0,410,"Loyalists"
1377623,215,44,645.94,1,3,0,130,"Need Attention"
1377625,184,33,242.98,2,2,0,220,"Promising"
1377626,67,75,716.8596,3,4,0,340,"Potential Loyalists"
1377627,74,13,88.81,3,2,0,320,"Potential Loyalists"
1377628,218,68,2180.03,1,4,0,140,"Need Attention"
1377629,198,17,407.23,2,2,0,220,"Promising"
1377630,221,25,217.66,1,2,0,120,"Need Attention"
1377631,218,63,2505.3012,1,4,0,140,"Need Attention"
1377633,132,50,245.62,2,3,0,230,"Promising"
1377634,204,47,87.2788,2,3,0,230,"Promising"
1377635,71,47,923.32,3,3,0,330,"Potential Loyalists"
1377637,185,55,236,2,4,0,240,"Promising"
1377638,161,11,543.1527,2,2,0,220,"Promising"
1377639,61,31,88.17,3,2,0,320,"Potential Loyalists"
1377640,1,3,46.5026,4,1,1,411,"Loyalists"
1377641,207,78,911.88,2,4,0,240,"Promising"
1377642,41,19,70.2855,3,2,1,321,"Potential Loyalists"
1377643,16,14,555.73,4,2,0,420,"Loyalists"
1377644,38,13,49.9,3,2,1,321,"Potential Loyalists"
1377645,117,80,1034.24,2,4,0,240,"Promising"
1377646,4,2,30,4,1,1,411,"Loyalists"
1377647,102,66,103.09,3,4,0,340,"Potential Loyalists"
1377648,101,12,162,3,2,0,320,"Potential Loyalists"
1377649,39,13,31.15,3,2,1,321,"Potential Loyalists"
1377650,203,74,898.24,2,4,0,240,"Promising"
1377651,4,3,30,4,1,1,411,"Loyalists"
1377652,215,6,1786.3318,1,1,0,110,"Need Attention"
1377656,6,5,51.95,4,1,1,411,"Loyalists"
1377657,2,4,110,4,1,0,410,"Loyalists"
1377658,102,11,37.02,3,2,1,321,"Potential Loyalists"
1377660,68,30,90.88,3,2,0,320,"Potential Loyalists"
1377662,100,11,128.9,3,2,0,320,"Potential Loyalists"
1377664,0,1,100,4,1,0,410,"Loyalists"
1377665,42,29,184.85,3,2,0,320,"Potential Loyalists"
1377669,50,14,260,3,2,0,320,"Potential Loyalists"
1377670,211,89,765.44,1,4,0,140,"Need Attention"
1377671,202,90,482.41,2,4,0,240,"Promising"
1377672,1,3,15,4,1,1,411,"Loyalists"
1377673,57,7,47.19,3,1,1,311,"Potential Loyalists"
1377675,52,52,2472.3166,3,4,0,340,"Potential Loyalists"
1377676,106,37,219.76,3,2,0,320,"Potential Loyalists"
1377677,65,22,452.38,3,2,0,320,"Potential Loyalists"
1377678,220,47,6338,1,3,3,133,"Need Attention"
1377680,218,114,207.03,1,4,0,140,"Need Attention"
1377682,120,21,238.9,2,2,0,220,"Promising"
1377683,206,122,1442.14,2,4,0,240,"Promising"
1377685,209,32,236.94,2,2,0,220,"Promising"
1377686,2,3,50,4,1,1,411,"Loyalists"
1377687,11,6,50,4,1,1,411,"Loyalists"
1377688,217,16,274,1,2,0,120,"Need Attention"
1377691,221,127,26018.52,1,4,3,143,"Promising"
1377692,81,26,530.21,3,2,0,320,"Potential Loyalists"
1377694,104,19,110,3,2,0,320,"Potential Loyalists"
1377696,174,23,66,2,2,1,221,"Promising"
1377697,45,67,9344.26,3,4,3,343,"Loyalists"
1377699,2,3,45.5,4,1,1,411,"Loyalists"
1377700,9,7,312.0064,4,1,0,410,"Loyalists"
1377702,0,1,60.4806,4,1,1,411,"Loyalists"
1377703,162,118,334.6,2,4,0,240,"Promising"
1377705,44,13,55,3,2,1,321,"Potential Loyalists"
1377706,184,73,1241.8466,2,4,0,240,"Promising"
1377707,206,24,207,2,2,0,220,"Promising"
1377708,113,21,199.34,3,2,0,320,"Potential Loyalists"
1377709,88,10,179.05,3,2,0,320,"Potential Loyalists"
1377711,18,17,4266.25,4,2,3,423,"Loyalists"
1377713,7,4,60,4,1,1,411,"Loyalists"
1377722,58,12,104,3,2,0,320,"Potential Loyalists"
1377723,47,28,72.02,3,2,1,321,"Potential Loyalists"
1377724,217,10,90,1,2,0,120,"Need Attention"
1377727,167,62,4046.79,2,4,3,243,"Promising"
1377728,43,5,98.8,3,1,0,310,"Potential Loyalists"
1377729,212,71,5257.29,1,4,3,143,"Promising"
1377730,46,34,645.447,3,2,0,320,"Potential Loyalists"
1377731,26,15,151.8611,3,2,0,320,"Potential Loyalists"
1377735,103,53,314.23,3,4,0,340,"Potential Loyalists"
1377738,0,1,15.3527,4,1,1,411,"Loyalists"
1377739,78,4,144.97,3,1,0,310,"Potential Loyalists"
1377742,217,75,242.99,1,4,0,140,"Need Attention"
1377743,20,6,10,4,1,1,411,"Loyalists"
1377744,35,23,42,3,2,1,321,"Potential Loyalists"
1377745,186,13,64.85,2,2,1,221,"Promising"
1377747,206,212,917.918,2,4,0,240,"Promising"
1377749,220,65,40485.1759,1,4,3,143,"Promising"
1377750,1,2,60,4,1,1,411,"Loyalists"
1377751,220,145,550.06,1,4,0,140,"Need Attention"
1377753,204,17,508.74,2,2,0,220,"Promising"
1377754,94,16,69,3,2,1,321,"Potential Loyalists"
1377755,190,17,1832.47,2,2,0,220,"Promising"
1377756,39,32,114.81,3,2,0,320,"Potential Loyalists"
1377757,205,32,219,2,2,0,220,"Promising"
1377758,221,274,17869.73,1,4,3,143,"Promising"
1377762,1,2,100,4,1,0,410,"Loyalists"
1377763,179,11,14.2363,2,2,1,221,"Promising"
1377765,213,24,28317.8248,1,2,3,123,"Need Attention"
1377766,201,20,658.98,2,2,0,220,"Promising"
1377767,198,45,459.32,2,3,0,230,"Promising"
1377768,185,11,97.85,2,2,0,220,"Promising"
1377769,12,10,99.75,4,2,0,420,"Loyalists"
1377771,212,188,24037.06,1,4,3,143,"Promising"
1377777,203,23,166,2,2,0,220,"Promising"
1377778,79,23,349.27,3,2,0,320,"Potential Loyalists"
1377779,55,7,60,3,1,1,311,"Potential Loyalists"
1377780,207,147,1643.61,2,4,0,240,"Promising"
1377783,64,4,40,3,1,1,311,"Potential Loyalists"
1377784,215,23,96.39,1,2,0,120,"Need Attention"
1377785,9,9,35,4,2,1,421,"Loyalists"
1377786,93,36,259.5,3,2,0,320,"Potential Loyalists"
1377787,3,7,218,4,1,0,410,"Loyalists"
1377788,32,4,703.65,3,1,0,310,"Potential Loyalists"
1377789,94,11,175.38,3,2,0,320,"Potential Loyalists"
1377791,128,83,402.441,2,4,0,240,"Promising"
1377792,27,16,370.7237,3,2,0,320,"Potential Loyalists"
1377794,93,15,100,3,2,0,320,"Potential Loyalists"
1377797,199,71,1697.7656,2,4,0,240,"Promising"
1377798,203,13,39,2,2,1,221,"Promising"
1377800,6,5,1165,4,1,0,410,"Loyalists"
1377801,4,3,15,4,1,1,411,"Loyalists"
1377802,215,29,844.32,1,2,0,120,"Need Attention"
1377804,23,23,146.75,3,2,0,320,"Potential Loyalists"
1377805,40,7,169,3,1,0,310,"Potential Loyalists"
1377806,217,64,987.713,1,4,0,140,"Need Attention"
1377812,197,19,216.9745,2,2,0,220,"Promising"
1377815,213,37,879.66,1,2,0,120,"Need Attention"
1377817,NA,NA,NA,0,0,0,0,"Need Attention"
1377820,43,28,973.5,3,2,0,320,"Potential Loyalists"
1377821,19,6,318.65,4,1,0,410,"Loyalists"
1377823,77,15,90,3,2,0,320,"Potential Loyalists"
1377825,209,35,168,2,2,0,220,"Promising"
1377826,1,2,341.84,4,1,0,410,"Loyalists"
1377827,0,2,25,4,1,1,411,"Loyalists"
1377828,220,9,194,1,2,0,120,"Need Attention"
1377831,8,5,26,4,1,1,411,"Loyalists"
1377832,221,49,284.28,1,3,0,130,"Need Attention"
1377836,218,123,2607.2736,1,4,0,140,"Need Attention"
1377837,47,27,44.16,3,2,1,321,"Potential Loyalists"
1377838,219,279,5189.3967,1,4,3,143,"Promising"
1377839,211,32,346.35,1,2,0,120,"Need Attention"
1377841,215,40,1014.08,1,3,0,130,"Need Attention"
1377842,218,81,126.5,1,4,0,140,"Need Attention"
1377844,54,70,1192.8,3,4,0,340,"Potential Loyalists"
1377845,212,32,83,1,2,0,120,"Need Attention"
1377847,12,7,44.5,4,1,1,411,"Loyalists"
1377848,210,40,122.7,2,3,0,230,"Promising"
1377849,206,45,2534.15,2,3,0,230,"Promising"
1377850,221,100,3223.13,1,4,3,143,"Promising"
1377851,2,5,44.1362,4,1,1,411,"Loyalists"
1377852,7,8,70.16,4,2,1,421,"Loyalists"
1377857,208,11,44.44,2,2,1,221,"Promising"
1377858,131,20,36.28,2,2,1,221,"Promising"
1377859,5,9,1125.69,4,2,0,420,"Loyalists"
1377861,211,56,307.65,1,4,0,140,"Need Attention"
1377862,185,54,156.27,2,4,0,240,"Promising"
1377864,72,12,142.7932,3,2,0,320,"Potential Loyalists"
1377866,120,4,1500,2,1,0,210,"Promising"
1377867,110,13,275,3,2,0,320,"Potential Loyalists"
1377872,220,41,855.75,1,3,0,130,"Need Attention"
1377873,NA,NA,NA,0,0,0,0,"Need Attention"
1377874,160,42,160.83,2,3,0,230,"Promising"
1377876,194,138,10070.06,2,4,3,243,"Promising"
1377877,215,52,1390,1,4,0,140,"Need Attention"
1377879,211,21,181.1,1,2,0,120,"Need Attention"
1377880,219,16,19.8634,1,2,1,121,"Need Attention"
1377889,183,9,39.5,2,2,1,221,"Promising"
1377890,125,12,120,2,2,0,220,"Promising"
1377891,14,14,978.34,4,2,0,420,"Loyalists"
1377894,21,7,208.18,3,1,0,310,"Potential Loyalists"
1377896,0,1,150,4,1,0,410,"Loyalists"
1377897,61,18,141,3,2,0,320,"Potential Loyalists"
1377898,184,15,107.25,2,2,0,220,"Promising"
1377900,219,128,12925.13,1,4,3,143,"Promising"
1377903,9,6,100,4,1,0,410,"Loyalists"
1377904,1,2,30,4,1,1,411,"Loyalists"
1377905,20,26,87.13,4,2,0,420,"Loyalists"
1377906,21,10,769.47,3,2,0,320,"Potential Loyalists"
1377907,2,4,60.5,4,1,1,411,"Loyalists"
1377908,151,63,219.61,2,4,0,240,"Promising"
1377910,46,33,2305,3,2,0,320,"Potential Loyalists"
1377914,204,26,278,2,2,0,220,"Promising"
1377915,91,9,287,3,2,0,320,"Potential Loyalists"
1377916,0,1,30,4,1,1,411,"Loyalists"
1377919,205,3,62.1,2,1,1,211,"Promising"
1377921,36,9,592.49,3,2,0,320,"Potential Loyalists"
1377923,190,87,9372.55,2,4,3,243,"Promising"
1377925,13,14,49.24,4,2,1,421,"Loyalists"
1377927,2,3,45.01,4,1,1,411,"Loyalists"
1377929,130,12,51,2,2,1,221,"Promising"
1377930,1,2,7.8522,4,1,1,411,"Loyalists"
1377932,163,109,1557.6821,2,4,0,240,"Promising"
1377933,211,96,2660.46,1,4,0,140,"Need Attention"
1377934,15,4,89.5,4,1,0,410,"Loyalists"
1377939,31,29,649.89,3,2,0,320,"Potential Loyalists"
1377940,221,66,21422.31,1,4,3,143,"Promising"
1377942,218,34,306.18,1,2,0,120,"Need Attention"
1377944,201,42,361.42,2,3,0,230,"Promising"
1377946,77,7,1026.36,3,1,0,310,"Potential Loyalists"
1377947,210,89,127.99,2,4,0,240,"Promising"
1377948,197,119,16731.5,2,4,3,243,"Promising"
1377950,NA,NA,NA,0,0,0,0,"Need Attention"
1377953,1,2,80,4,1,0,410,"Loyalists"
1377955,20,17,524.31,4,2,0,420,"Loyalists"
1377959,116,30,214.16,2,2,0,220,"Promising"
1377961,214,46,274,1,3,0,130,"Need Attention"
1377963,120,70,724.37,2,4,0,240,"Promising"
1377965,215,26,479.6529,1,2,0,120,"Need Attention"
1377966,221,278,2657.17,1,4,0,140,"Need Attention"
1377968,216,76,3684.4,1,4,3,143,"Promising"
1377970,166,14,230.36,2,2,0,220,"Promising"
1377973,216,113,265.92,1,4,0,140,"Need Attention"
1377974,22,7,195,3,1,0,310,"Potential Loyalists"
1377976,61,25,350.2,3,2,0,320,"Potential Loyalists"
1377979,218,52,282.21,1,4,0,140,"Need Attention"
1377980,183,38,638.8,2,2,0,220,"Promising"
1377983,19,11,64.1839,4,2,1,421,"Loyalists"
1377984,6,10,223.6849,4,2,0,420,"Loyalists"
1377985,164,41,562.35,2,3,0,230,"Promising"
1377987,215,56,350.09,1,4,0,140,"Need Attention"
1377988,37,7,53,3,1,1,311,"Potential Loyalists"
1377991,181,20,483.04,2,2,0,220,"Promising"
1377992,128,12,42,2,2,1,221,"Promising"
1377993,27,5,26,3,1,1,311,"Potential Loyalists"
1377995,198,105,38705.3177,2,4,3,243,"Promising"
1377996,64,46,510.7242,3,3,0,330,"Potential Loyalists"
1377997,64,22,430.5835,3,2,0,320,"Potential Loyalists"
1378001,0,1,815.9,4,1,0,410,"Loyalists"
1378002,218,26,112,1,2,0,120,"Need Attention"
1378003,2,5,19.8695,4,1,1,411,"Loyalists"
1378005,220,109,3645.06,1,4,3,143,"Promising"
1378006,93,17,158.33,3,2,0,320,"Potential Loyalists"
1378007,216,28,1163.38,1,2,0,120,"Need Attention"
1378008,221,105,1708.77,1,4,0,140,"Need Attention"
1378009,217,56,190.41,1,4,0,140,"Need Attention"
1378010,221,243,9027.75,1,4,3,143,"Promising"
1378011,85,16,38.45,3,2,1,321,"Potential Loyalists"
1378016,219,41,521.01,1,3,0,130,"Need Attention"
1378017,192,14,50,2,2,1,221,"Promising"
1378021,220,65,662.9,1,4,0,140,"Need Attention"
1378022,41,36,79.2386,3,2,0,320,"Potential Loyalists"
1378023,213,60,510.98,1,4,0,140,"Need Attention"
1378025,2,2,20,4,1,1,411,"Loyalists"
1378026,218,46,643.94,1,3,0,130,"Need Attention"
1378028,203,16,172.75,2,2,0,220,"Promising"
1378029,102,9,17.6189,3,2,1,321,"Potential Loyalists"
1378030,168,33,170.6,2,2,0,220,"Promising"
1378031,21,10,198,3,2,0,320,"Potential Loyalists"
1378032,0,1,86,4,1,0,410,"Loyalists"
1378033,0,1,34,4,1,1,411,"Loyalists"
1378034,14,6,49.9,4,1,1,411,"Loyalists"
1378036,209,8,45,2,2,1,221,"Promising"
1378037,48,94,139609.19,3,4,3,343,"Loyalists"
1378038,215,27,123.15,1,2,0,120,"Need Attention"
1378039,147,7,54.5714,2,1,1,211,"Promising"
1378041,46,6,40,3,1,1,311,"Potential Loyalists"
1378042,2,2,100,4,1,0,410,"Loyalists"
1378043,149,19,343.5,2,2,0,220,"Promising"
1378044,218,25,83.99,1,2,0,120,"Need Attention"
1378045,221,48,385.72,1,3,0,130,"Need Attention"
1378049,219,28,413.49,1,2,0,120,"Need Attention"
1378050,9,5,15,4,1,1,411,"Loyalists"
1378051,65,9,40,3,2,1,321,"Potential Loyalists"
1378052,145,17,144.65,2,2,0,220,"Promising"
1378054,44,26,82.5,3,2,0,320,"Potential Loyalists"
1378055,221,175,11294.71,1,4,3,143,"Promising"
1378056,69,24,166.07,3,2,0,320,"Potential Loyalists"
1378057,5,10,1232.7627,4,2,0,420,"Loyalists"
1378058,46,44,61.43,3,3,1,331,"Potential Loyalists"
1378063,32,7,56.75,3,1,1,311,"Potential Loyalists"
1378066,217,17,118.5,1,2,0,120,"Need Attention"
1378067,219,105,1034.93,1,4,0,140,"Need Attention"
1378069,96,49,26523,3,3,3,333,"Potential Loyalists"
1378073,180,148,4824.41,2,4,3,243,"Promising"
1378077,196,32,1062.95,2,2,0,220,"Promising"
1378078,13,10,21.786,4,2,1,421,"Loyalists"
1378081,29,31,86.74,3,2,0,320,"Potential Loyalists"
1378082,216,76,666.96,1,4,0,140,"Need Attention"
1378087,50,14,42.04,3,2,1,321,"Potential Loyalists"
1378088,9,11,22711.5,4,2,3,423,"Loyalists"
1378089,33,14,140,3,2,0,320,"Potential Loyalists"
1378093,158,153,23131.4,2,4,3,243,"Promising"
1378094,200,131,4666.98,2,4,3,243,"Promising"
1378096,215,66,148.34,1,4,0,140,"Need Attention"
1378099,221,195,7848.1,1,4,3,143,"Promising"
1378101,0,1,132.5,4,1,0,410,"Loyalists"
1378102,117,68,3963.1,2,4,3,243,"Promising"
1378107,190,3,130.7408,2,1,0,210,"Promising"
1378109,1,2,100,4,1,0,410,"Loyalists"
1378110,219,27,109,1,2,0,120,"Need Attention"
1378112,212,21,151.84,1,2,0,120,"Need Attention"
1378113,62,19,531.02,3,2,0,320,"Potential Loyalists"
1378114,60,42,2709.7,3,3,0,330,"Potential Loyalists"
1378116,27,11,100.5901,3,2,0,320,"Potential Loyalists"
1378120,9,7,83.6,4,1,0,410,"Loyalists"
1378122,159,26,220,2,2,0,220,"Promising"
1378123,215,70,547,1,4,0,140,"Need Attention"
1378127,147,15,372,2,2,0,220,"Promising"
1378128,216,48,2753.32,1,3,0,130,"Need Attention"
1378129,133,5,33,2,1,1,211,"Promising"
1378130,202,39,295.05,2,2,0,220,"Promising"
1378131,218,84,1101.37,1,4,0,140,"Need Attention"
1378132,16,16,117.05,4,2,0,420,"Loyalists"
1378133,187,62,175.54,2,4,0,240,"Promising"
1378134,218,109,720.5,1,4,0,140,"Need Attention"
1378136,214,127,320.57,1,4,0,140,"Need Attention"
1378140,219,40,127,1,3,0,130,"Need Attention"
1378141,0,1,10,4,1,1,411,"Loyalists"
1378142,168,197,859.5315,2,4,0,240,"Promising"
1378145,0,1,10,4,1,1,411,"Loyalists"
1378146,18,30,2967.62,4,2,3,423,"Loyalists"
1378147,57,17,154.7,3,2,0,320,"Potential Loyalists"
1378150,71,3,35,3,1,1,311,"Potential Loyalists"
1378153,116,27,63.11,2,2,1,221,"Promising"
1378155,219,116,9423.2432,1,4,3,143,"Promising"
1378156,189,18,97.79,2,2,0,220,"Promising"
1378157,47,25,251.65,3,2,0,320,"Potential Loyalists"
1378159,148,11,125,2,2,0,220,"Promising"
1378161,208,44,3103.86,2,3,3,233,"Promising"
1378162,104,57,1361.12,3,4,0,340,"Potential Loyalists"
1378165,199,25,59.196,2,2,1,221,"Promising"
1378166,147,18,68.16,2,2,1,221,"Promising"
1378167,25,7,3.4695,3,1,1,311,"Potential Loyalists"
1378168,204,13,472.69,2,2,0,220,"Promising"
1378171,217,37,171.43,1,2,0,120,"Need Attention"
1378173,95,13,64.1781,3,2,1,321,"Potential Loyalists"
1378174,17,9,710.81,4,2,0,420,"Loyalists"
1378178,215,7,44.6,1,1,1,111,"Need Attention"
1378183,26,14,126.78,3,2,0,320,"Potential Loyalists"
1378184,205,49,305,2,3,0,230,"Promising"
1378185,116,31,224.73,2,2,0,220,"Promising"
1378190,173,135,1513.76,2,4,0,240,"Promising"
1378191,114,8,50,3,2,1,321,"Potential Loyalists"
1378192,221,82,655.5,1,4,0,140,"Need Attention"
1378193,93,2,100,3,1,0,310,"Potential Loyalists"
1378195,180,31,624.41,2,2,0,220,"Promising"
1378197,38,23,35.2344,3,2,1,321,"Potential Loyalists"
1378198,215,48,51.95,1,3,1,131,"Need Attention"
1378199,137,25,212.5,2,2,0,220,"Promising"
1378200,216,26,371.7647,1,2,0,120,"Need Attention"
1378202,206,12,110,2,2,0,220,"Promising"
1378207,221,43,2432.32,1,3,0,130,"Need Attention"
1378208,22,11,64.95,3,2,1,321,"Potential Loyalists"
1378210,108,12,75.03,3,2,1,321,"Potential Loyalists"
1378211,28,8,114,3,2,0,320,"Potential Loyalists"
1378212,216,67,1231.32,1,4,0,140,"Need Attention"
1378213,218,10,100,1,2,0,120,"Need Attention"
1378216,1,2,40,4,1,1,411,"Loyalists"
1378218,176,25,42.27,2,2,1,221,"Promising"
1378219,221,101,2588.75,1,4,0,140,"Need Attention"
1378220,1,2,6013.63,4,1,3,413,"Loyalists"
1378223,16,17,1204.9,4,2,0,420,"Loyalists"
1378226,25,11,414.6,3,2,0,320,"Potential Loyalists"
1378227,7,13,280.63,4,2,0,420,"Loyalists"
1378228,184,37,16589.37,2,2,3,223,"Promising"
1378229,198,32,169.9398,2,2,0,220,"Promising"
1378230,0,1,6.1411,4,1,1,411,"Loyalists"
1378232,208,98,319.68,2,4,0,240,"Promising"
1378235,51,16,40.64,3,2,1,321,"Potential Loyalists"
1378236,1,2,6,4,1,1,411,"Loyalists"
1378237,59,15,46.44,3,2,1,321,"Potential Loyalists"
1378240,205,27,382.24,2,2,0,220,"Promising"
1378241,221,166,6301.65,1,4,3,143,"Promising"
1378242,23,14,71.5,3,2,1,321,"Potential Loyalists"
1378244,7,12,370.1863,4,2,0,420,"Loyalists"
1378245,17,17,319.24,4,2,0,420,"Loyalists"
1378246,125,19,177.5,2,2,0,220,"Promising"
1378247,71,6,30,3,1,1,311,"Potential Loyalists"
1378248,169,10,137.5,2,2,0,220,"Promising"
1378252,193,55,43.8474,2,4,1,241,"Promising"
